Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Gene name
ENSG00000239474,2,169509702,169526258,KLHL41
ENSG00000145041,3,51395867,51500015,DCAF1
ENSG00000108821,17,50184101,50201632,COL1A1
ENSG00000158022,1,26051301,26068436,TRIM63
ENSG00000198821,1,167430640,167518610,CD247
ENSG00000115904,2,38981549,39124345,SOS1
ENSG00000163481,2,218663892,218672002,RNF25
ENSG00000158477,1,158254424,158258269,CD1A
ENSG00000158481,1,158289923,158294774,CD1C
ENSG00000158485,1,158327951,158331531,CD1B
ENSG00000163013,2,73254682,73284478,FBXO41
ENSG00000203747,1,161541759,161550737,FCGR3A
ENSG00000143761,1,228082660,228099212,ARF1
ENSG00000154370,1,228393673,228406835,TRIM11
ENSG00000182866,1,32251239,32286165,LCK
ENSG00000132388,17,4269259,4366675,UBE2G1
ENSG00000196188,1,206008535,206023909,CTSE
ENSG00000108395,17,58982638,59106921,TRIM37
ENSG00000167851,17,74466399,74484794,CD300A
ENSG00000178789,17,74521174,74531475,CD300LB
ENSG00000167850,17,74541073,74546115,CD300C
ENSG00000204345,17,74579365,74592283,CD300LD
ENSG00000116514,1,32936445,32964809,RNF19B
ENSG00000204843,2,74361154,74392087,DCTN1
ENSG00000143387,1,150794880,150809577,CTSK
ENSG00000163131,1,150730079,150765957,CTSS
ENSG00000160714,1,154548577,154559028,UBE2Q1
ENSG00000143947,2,55231903,55235853,RPS27A
ENSG00000117399,1,43358981,43363203,CDC20
ENSG00000117020,1,243488233,243851079,AKT3
ENSG00000115232,2,181457202,181538940,ITGA4
ENSG00000211598,2,88885397,88886153,IGKV4-1
ENSG00000150337,1,149782671,149791675,FCGR1A
ENSG00000127824,2,219249710,219277902,TUBA4A
ENSG00000084731,2,25926598,25982749,KIF3C
ENSG00000188389,2,241849884,241858894,PDCD1
ENSG00000138081,2,47789316,47906498,FBXO11
ENSG00000157873,1,2555639,2565382,TNFRSF14
ENSG00000132128,1,46261196,46303616,LRRC41
ENSG00000159445,1,151870866,151909637,THEM4
ENSG00000241351,2,89027171,89027731,IGKV3-11
ENSG00000243290,2,89040224,89040745,IGKV1-12
ENSG00000244437,2,89085177,89085787,IGKV3-15
ENSG00000240864,2,89099859,89100361,IGKV1-16
ENSG00000240382,2,89117342,89117844,IGKV1-17
ENSG00000239951,2,89142574,89143160,IGKV3-20
ENSG00000244116,2,89221698,89222461,IGKV2-28
ENSG00000243238,2,89244781,89245596,IGKV2-30
ENSG00000242076,2,89268001,89268506,IGKV1-33
ENSG00000242371,2,89319625,89320146,IGKV1-39
ENSG00000251039,2,89851791,89852493,IGKV2D-40
ENSG00000251546,2,89862482,89862981,IGKV1D-39
ENSG00000239975,2,89913982,89914545,IGKV1D-33
ENSG00000239571,2,89936859,89937679,IGKV2D-30
ENSG00000242534,2,89959979,89960748,IGKV2D-28
ENSG00000211625,2,90038848,90039479,IGKV3D-20
ENSG00000241244,2,90100236,90100738,IGKV1D-16
ENSG00000278857,2,90159840,90160335,IGKV1D-12
ENSG00000174842,1,92246402,92298987,GLMN
ENSG00000213281,1,114704469,114716771,NRAS
ENSG00000197530,1,1615454,1630605,MIB2
ENSG00000076864,1,21596215,21669363,RAP1GAP
ENSG00000070831,1,22025511,22101360,CDC42
ENSG00000177414,1,64203623,64267368,UBE2U
ENSG00000134256,1,117001750,117036552,CD101
